"","clase","subsector","sector","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta","nomsector","nomsubsector","nomclase"
"26328",611111,611,61,304020,"COLEGIO IRLANDES, S.C. KINDER","",611111,"Escuelas de educación preescolar del sector privado","11 a 30 personas","AVENIDA","ALLENDE","CALLE","LA PAZ","AVENIDA","XOCHIMILCO","AVENIDA","BOCA DE ENTRADA",736,"","","","","","FRACCIONAMIENTO","NUEVA CALIFORNIA","","","",27089,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","265A",56,"8717205147","","","Fijo",25.54108141,-103.3970411,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26329",611111,611,61,1064407,"JARDÍN DE NIÑOS SANTA ROSA","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","AVENIDA","ALFONSO RAMÍREZ LEYVA","CIRCUITO","ÁLAMOS","CIRCUITO","ÁLAMOS","CALLE","PASEO",311,"","","","","","FRACCIONAMIENTO","SANTA ROSA","","","",35078,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1893",23,"8717192706","ROSY.CALZADA@HOTMAIL.COM","","Fijo",25.56709211,-103.4736693,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26330",611111,611,61,305516,"JARDÍN DE NIÑOS MARIA LAVALLE URBINA","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","MANAGUA","CALLE","LIMA","CALLE","MONTEVIDEO","CALLE","LIMA",1844,"","","","","","COLONIA","NUEVO SAN ISIDRO","","","",27100,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","47",23,"8717177893","","","Fijo",25.57092693,-103.4232779,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26331",611111,611,61,1061993,"JARDÍN DE NIÑOS LOURDES DE LA LAGUNA","COLEGIO LOURDES DE LA LAGUNA",611111,"Escuelas de educación preescolar del sector privado","11 a 30 personas","CALLE","SANTIAGO LAVIN","AVENIDA","VERGEL","AVENIDA","FRANCISCO I. MADERO","CALLE","CENTENARIO",524,"","","","","","COLONIA","CENTRO","","","",35000,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","819",10,"8717230011","","","Fijo",25.5708405,-103.4968767,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26332",611111,611,61,305688,"JARDÍN DE NIÑOS LACEBELO","JARDÍN DE NIÑOS ENRIQUE BELTRAN",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","RÍO JORDÁN","CALLE","RÍO NAZAS","CALZADA","ÁVILA CAMACHO","CALLE","RÍO GUADALQUIVIR",0,"SN","","","","","COLONIA","NAVARRO","","","",27010,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","51",43,"8717133302","","","Fijo",25.55877761,-103.4311609,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26333",611111,611,61,280217,"PERUGIA MONTESSORI","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","RÍO GUADALQUIVIR","CALLE","RÍO PÁNUCO","CALLE","RÍO BALSAS","CALLE","RÍO DE LA PLATA",423,"","","","","","COLONIA","NAVARRO","","","",27010,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","51",35,"","","","Fijo",25.56224368,-103.4290974,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26334",611111,611,61,303668,"JARDÍN DE JACQUES COUSTEAU","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","DE LOS GORRIONES","AVENIDA","LOS ROBLES","AVENIDA","LOS FRESNOS","CERRADA","DEL ÁLAMO",272,"","","","","","COLONIA","LOS NOGALES","","","",27110,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","850",35,"8712622716","","","Fijo",25.57451761,-103.4399378,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26335",611111,611,61,6259373,"INSTITUTO FRANCES DE LA LAGUNA","INSTITUTO DE LA LAGUNA AC",611111,"Escuelas de educación preescolar del sector privado","11 a 30 personas","CALLE","HÉROE DE NACOZARI","CALLE","HERRADURA","CALLE","ÁLAMO","CALLE","LAUREL",725,"","","","","","COLONIA","BELLAVISTA","","","",35050,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","791",17,"","","","Fijo",25.56281471,-103.5095825,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26336",611111,611,61,302902,"COLEGIO JOSE MARTI","MAAPA, A.C.",611111,"Escuelas de educación preescolar del sector privado","11 a 30 personas","CALLE","TORRE BLANCA","CALLE","TORRE DE CRISTAL","CALLE","PROLONGACIÓN FRANCISCO SARABIA","CALLE","TORRE LATINO",5721,"","","","","","RESIDENCIAL","LAS TORRES","","","",27085,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1007",8,"8711930119","","WWW.COLEGIOJOSEMARTITORREON.COM","Fijo",25.53683552,-103.3843519,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26337",611111,611,61,1063642,"COLEGIO SAN ROBERTO","COLEGIO SAN ROBERTO, A.C.",611111,"Escuelas de educación preescolar del sector privado","11 a 30 personas","CALLE","ZACATECAS","AVENIDA","HIDALGO","AVENIDA","VICTORIA","CALLE","NINGUNO",115,"","","","","","COLONIA","LAS ROSAS","","","",35090,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","170",1,"8717159492","","WWW.COLEGIOSANROBERTO.COM.MX","Fijo",25.55461754,-103.4916967,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26338",611111,611,61,279509,"JARDÍN DE NIÑOS DESPERTAR, A.C.","JARDÍN DE NIÑOS DESPERTAR, A.C.",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","AVENIDA","LOS ROBLES","CALLE","DE LAS CIGÜEÑAS","CALLE","DE LOS HALCONES","CALLE","PASEO DE LAS JACARANDAS NORTE",532,"","","","","","COLONIA","LOS NOGALES","","","",27110,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","850",45,"8712853738","","","Fijo",25.57304987,-103.4384132,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26339",611111,611,61,305722,"COLEGIO VILLA DE SANTIAGO","COLEGIO VILLA DE SANTIAGO, A.C.",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","RÍO MARNE","CALZADA","DE ABASTOS","CALLE","RÍO SABINAS","CALLE","RÍO GUADALQUIVIR",1275,"","","","","","COLONIA","ESTRELLA","","","",27010,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","70",30,"8712040474","CVILLADESANTIAGO@HOTMAIL.COM","","Fijo",25.56836931,-103.4205112,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26340",611111,611,61,308166,"JARDÍN DE NIÑOS JUAN ESCUTIA","CARMEN ASPE, S.C.",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","AVENIDA","CIPRESES","AVENIDA","CLAVELES","CALLE","EGLANTINAS","AVENIDA","SABINOS",0,"SN","","","","","COLONIA","JARDINES DE CALIFORNIA","","","",27240,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1670",1,"8717177231","","","Fijo",25.5271502,-103.4306868,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26341",611111,611,61,294284,"JARDÍN DE NIÑOS ELENA FORTUN","",611111,"Escuelas de educación preescolar del sector privado","6 a 10 personas","CALLE","ARTEAGA","CALLE","NINGUNO","CALLE","SALTILLO","CALLE","ACUÑA",27,"","","","","","COLONIA","VALLE REVOLUCION","","","",27055,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1204",44,"8717333103","","","Fijo",25.55535617,-103.3657577,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26342",611111,611,61,299036,"JARDÍN DE NIÑOS OCTAVIO PAZ","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","AVENIDA","GENERAL LÁZARO CÁRDENAS","CALLE","ANTIGUA CARRETERA A SAN PEDRO","CALLE","FRANCISCO I. MADERO","CALLE","GENERAL CEPEDA",0,"SN","","","","","FRACCIONAMIENTO","RINCON SAN JOSE","","","",27050,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","4020",28,"8717526161","","","Fijo",25.56698909,-103.3950842,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26343",611111,611,61,1062875,"JARDÍN DE NIÑOS BILINGUE NUEVO MUNDO INFANTIL","",611111,"Escuelas de educación preescolar del sector privado","6 a 10 personas","AVENIDA","UNIVERSIDAD","CALLE","3","CALLE","2","AVENIDA","INGENIEROS",306,"","","","","","COLONIA","FILADELFIA","","","",35010,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1357",26,"8717156547","","","Fijo",25.5808227,-103.4973271,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26344",611111,611,61,274108,"JARDÍN DE NIÑOS PAULA ALEGRÍA GARZA","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","PASEO DEL JAZMÍN","CALLE","CLAVEL","CALLE","PASEO UNIVERSITARIO","CALLE","ORQUÍDEA",8004,"","","","","","FRACCIONAMIENTO","VILLAS DEL SOL","","","",27087,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","4092",13,"8718964793","","","Fijo",25.52775594,-103.3199868,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26345",611111,611,61,1063495,"JARDÍN DE NIÑOS CARRUSEL","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","AVENIDA","BRAVO","CALLE","IGNACIO DE LA LLAVE","CALLE","IGNACIO RAMÍREZ","AVENIDA","MINA",987,"","","","","","COLONIA","CENTRO","","","",35000,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","2105",2,"8717235141","","","Fijo",25.55795054,-103.4969352,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26346",611111,611,61,1065673,"JARDÍN DE NIÑOS MUNDO DE PAZ","COLEGIO MUNDO DE PAZ, S.C.",611111,"Escuelas de educación preescolar del sector privado","6 a 10 personas","CALLE","TOPACIO","AVENIDA","ALDAMA","CALLE","ESMERALDA","AVENIDA","AGUAMARINA",417,"","","","","","COLONIA","LA ESPERANZA","","","",35020,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","698",14,"8717153102","","","Fijo",25.57422614,-103.5079177,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26347",611111,611,61,274793,"JARDÍN DE NIÑOS HÉROES DE INDEPENDENCIA","",611111,"Escuelas de educación preescolar del sector privado","6 a 10 personas","CALLE","DESIERTO CENTRAL","CALLE","MEXICALI","CALLE","TIJUANA","AVENIDA","PROLONGACIÓN NICOLÁS BRAVO",0,"SN","","","","","FRACCIONAMIENTO","SAN FELIPE","","","",27089,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","920",46,"","","","Fijo",25.54213876,-103.3800301,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26348",611111,611,61,302473,"JARDÍN DE LOS SOLES, S.C.","EL JARDÍN DE LOS SOLES, S.C.",611111,"Escuelas de educación preescolar del sector privado","11 a 30 personas","CALLE","PUERTO ESCONDIDO","CALLE","CABO POLMO","CALLE","MEXICALI","CALLE","LA PAZ",4464,"","","","","","COLONIA","NUEVA CALIFORNIA","","","",27089,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","265A",21,"8717321086","","","Fijo",25.5419529,-103.4004779,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26349",611111,611,61,297422,"JARDÍN DE NIÑOS LATINO","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","AQUILES SERDÁN","CALLE","CEPEDA","CALLE","P. MORENO","PRIVADA","MORENO",795,"","","","","","COLONIA","FRANCISCO VILLA","","","",27150,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1469",21,"877125811","","","Fijo",25.54803289,-103.4624841,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26350",611111,611,61,311841,"PESTALOZZI","JARDÍN DE NIÑOS MARIA TERESA, S.C.",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","AVENIDA","PASEO DEL TECNOLÓGICO","CALLE","PALERMO","CALLE","NÁPOLES","CALLE","ALAVA",0,"SN","","","","","FRACCIONAMIENTO","AMPLIACION LA ROSITA","","","",27250,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","169A",5,"8717216061","","","Fijo",25.51999897,-103.4048087,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26351",611111,611,61,278660,"COLEGIO IBERO AMERICANO LOPEZ DE LARA, A.C.","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","MARÍA","CALLE","ISABEL","CALLE","GISELA","CALLE","NINGUNO",0,"SN","","","","","FRACCIONAMIENTO","ANNA","","","",27410,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","3770",34,"8713184556","","","Fijo",25.60329401,-103.3692888,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26352",611111,611,61,280052,"JARDÍN DE NIÑOS LEONARDO DA VINCI","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","RÍO NILO","CALLE","RÍO FLORIDO","CALLE","RÍO SABINAS","CALLE","RÍO FUERTE",1258,"","","","","","COLONIA","MAGDALENAS","","JARDIN DE NIÑOS EN COLONIA","1258",27010,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","70",28,"8717181974","","","Fijo",25.56481146,-103.4191488,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26353",611111,611,61,306358,"CENTRO EDUCACIONAL JAIME HECTOR ELIZALDE ESCOBEDO","CENTRO EDUCACIONAL JAIME HECTOR ELIZALDE ESCOBEDO",611111,"Escuelas de educación preescolar del sector privado","6 a 10 personas","CALLE","JOAQUÍN MORENO (20)","AVENIDA","OCAMPO","AVENIDA","MARIANO ABASOLO","CALLE","ROSENDO GUERRERO (19)",149,"BIS","","","","","COLONIA","CENTRO","","","",27000,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1473",4,"8717178008","CEJHEE@HOTMAIL.COM","","Fijo",25.54261278,-103.4269306,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26354",611111,611,61,294302,"JARDÍN DE NIÑOS JOSE MARTIN","SERVICIOS EDUCATIVOS RIVEROLL, A.C.",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","NADADORES","CALLE","SAN PEDRO","CALLE","ARTEAGA","CALLE","VILLA UNIÓN",553,"","","","","","COLONIA","VALLE REVOLUCION","","","",27054,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1204",19,"8717334368","","","Fijo",25.55320379,-103.3650738,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26355",611111,611,61,303765,"JARDÍN DE NIÑOS ESTRELLITA","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","DE LOS CISNES","CALLE","DE LOS CASTAÑOS","CALZADA","DE LOS NOGALES","CALLE","GOLONDRINAS",0,"SN","","","","","COLONIA","VILLA JACARANDAS","","","",27110,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","954",19,"","","","Fijo",25.57119142,-103.44375,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26356",611111,611,61,1064731,"PREESCOLAR SAN BENITO","CENTRO EDUCATIVO GOMEZ PALACIO, A.C.",611111,"Escuelas de educación preescolar del sector privado","11 a 30 personas","CALLE","YUCATÁN","AVENIDA","VICTORIA","AVENIDA","HIDALGO","CALLE","VERACRUZ",118,"","","","","","COLONIA","LAS ROSAS","","","",35090,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","185",13,"8717155123","","","Fijo",25.5518585,-103.4896813,"mar-11","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26357",611111,611,61,303814,"COMUNIDAD MONTESSORI INFANTIL","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","JUAN CASTELLÓN","PROLONGACIÓN","CRISTÓBAL COLÓN","CALLE","JUAN TERRAZAS","CALLE","F.RODRIGUEZ",11,"","","","","","COLONIA","LOS ANGELES","","","",27140,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1331",6,"8717113346","","","Fijo",25.55601029,-103.4490917,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26358",611111,611,61,6428884,"INSTITUTO ARTHUR HOLLY COMPTON","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","PERLA CULTIVADA","CERRADA","PERLA AZUL","CALLE","MADRE PERLA","CALLE","PERLA ARTIFICIAL",1545,"A,B","","","","","FRACCIONAMIENTO","LA PERLA","","","",27090,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","4209",23,"8712673829","","","Fijo",25.4986654,-103.3599648,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26359",611111,611,61,1063773,"JARDÍN DE NIÑOS ELIZABETH COHEN","",611111,"Escuelas de educación preescolar del sector privado","6 a 10 personas","CALLE","IGNACIO RAMÍREZ","AVENIDA","VICTORIA","AVENIDA","ALLENDE","CALLE","IGNACIO DE LA LLAVE",349,"","","","","","COLONIA","CENTRO","","","",35000,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","895",3,"8717375972","","","Fijo",25.55970494,-103.4927811,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26360",611111,611,61,1061316,"COLEGIO SAN GABRIEL CASTELLANOS","JARDÍN DE NIÑOS SAN GABRIEL CASTELLANOS SOCIEDAD CIVIL",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","PROLONGACIÓN","GÓMEZ PALACIO","PROLONGACIÓN","AGUSTÍN YÁÑEZ","CALLE","SOR JUANA INÉS DE LA CRUZ","CALLE","JOSEFA ORTIZ DE DOMÍNGUEZ",0,"SN","","","","","FRACCIONAMIENTO","CASTELLANOS","","","",35050,10,"DURANGO",7,"Gómez Palacio",1,"Gómez Palacio","1499",4,"8717142201","","","Fijo",25.56436078,-103.5141398,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26361",611111,611,61,310308,"INSTITUTO GLEASSON","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CERRADA","SAN ABEL","CALLE","MONTE ACONCAGUA","CALLE","DEL PROFETA","CERRADA","SAN AGUSTÍN",0,"SN","","","","","COLONIA","LA FUENTE","","","",27090,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","2096",15,"8717208893","","","Fijo",25.51431075,-103.4178064,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26362",611111,611,61,283308,"INSTITUTO GLEASSON","",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","ROBERTO VEGA M.","CALLE","PROFESOR ELISEO LOERA SALAZAR","BOULEVARD","SECCIÓN 38","CALLE","PROFESOR ELISEO LOERA SALAZAR",100,"","","","","","COLONIA","SECCION 38","","","",27274,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","3658",23,"8712090593","","","Fijo",25.51928333,-103.3855686,"dic-14","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26363",611111,611,61,304442,"JARDÍN DE NIÑOS JUAN BOSCO","JARDÍN DE NIÑOS JUAN BOSCO, A.C.",611111,"Escuelas de educación preescolar del sector privado","0 a 5 personas","CALLE","LEONARDO ZULOAGA","CALLE","ADELA ÁYALA","CALLE","DOCTOR A. MONDRAGÓN","CALLE","PRIVADA AMADOR CÁRDENAS",453,"","","","","","COLONIA","NUEVA LOS ANGELES","","","",27140,5,"COAHUILA DE ZARAGOZA",35,"Torreón",1,"Torreón","1295",8,"8717185955","","","Fijo",25.55735021,-103.4416553,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
"26364",611111,611,61,1068047,"JARDÍN DE NIÑOS ARCOIRIS","",611111,"Escuelas de educación preescolar del sector privado","6 a 10 personas","AVENIDA","ZARAGOZA","CALLE","LÓPEZ RAYÓN","CALLE","GALEANA","AVENIDA","AQUILES SERDÁN",481,"","","","","","COLONIA","CENTRO","","","",35150,10,"DURANGO",12,"Lerdo",1,"Lerdo","39",15,"8717256071","","","Fijo",25.54049892,-103.5257519,"jul-10","Servicios educativos","Servicios educativosT ","Escuelas de educación preescolar del sector privado "
